,ITUB4.SA,PETR4.SA,SANB11.SA,BBAS3.SA,BBDC4.SA,^BVSP,BRL=X
2012-04-13 00:00:00,8.458039283752441,7.121021270751953,7.268069744110107,11.107011795043945,6.400873184204102,62618.0,1.8776999711990356
2012-04-20 00:00:00,7.940475940704346,7.051303386688232,7.086370944976807,10.836678504943848,6.320941925048828,62198.0,1.8788000345230103
2012-04-27 00:00:00,7.830528259277344,7.104419231414795,7.0681986808776855,10.533719062805176,6.310422420501709,62104.0,1.9221999645233154
2012-05-04 00:00:00,7.681508541107178,6.6130876541137695,7.567877292633057,10.407876014709473,6.200398921966553,59702.0,1.969499945640564
2012-05-11 00:00:00,7.257591247558594,6.118433475494385,7.009143352508545,9.042222023010254,5.657386779785156,54038.0,1.999400019645691
2012-05-18 00:00:00,7.544672012329102,6.272301197052002,7.177217960357666,9.638178825378418,5.968883514404297,54063.0,2.027100086212158
2012-05-25 00:00:00,7.861269474029541,6.416530609130859,7.404345989227295,9.348380088806152,6.229862689971924,54490.0,2.014899969100952
2012-06-01 00:00:00,7.7485809326171875,6.403112888336182,7.263527870178223,8.974446296691895,6.2719526290893555,54156.0,2.031599998474121
2012-06-08 00:00:00,7.937775611877441,6.09453010559082,7.345293045043945,8.880962371826172,6.528419494628906,55352.0,2.0708999633789062
2012-06-15 00:00:00,7.749867916107178,6.463488578796387,7.031857490539551,9.577413558959961,6.370475769042969,55505.0,2.0225000381469727
2012-06-22 00:00:00,7.31498908996582,5.936883449554443,6.9591755867004395,8.768780708312988,6.176727771759033,52652.0,2.07450008392334
2012-06-29 00:00:00,7.90556526184082,6.574176788330078,7.104536533355713,9.439026832580566,6.526973724365234,56379.0,2.0262999534606934
2012-07-06 00:00:00,7.614321231842041,6.232050895690918,6.438920974731445,8.831891059875488,6.2552385330200195,53421.0,2.0352001190185547
2012-07-13 00:00:00,8.100452423095703,6.58088493347168,6.654316425323486,9.439026832580566,6.496886730194092,55347.0,2.0185000896453857
2012-07-20 00:00:00,8.390520095825195,6.460134983062744,6.6451497077941895,9.766312599182129,6.284912586212158,54003.0,2.0327000617980957
2012-07-27 00:00:00,8.433494567871094,6.574176788330078,6.906373500823975,10.477791786193848,6.651621341705322,55520.0,2.042099952697754
2012-08-03 00:00:00,9.163838386535645,7.04376220703125,7.337162017822266,11.094414710998535,7.126144886016846,58797.0,2.0211000442504883
2012-08-10 00:00:00,9.20179557800293,7.1980509757995605,7.419653415679932,11.170307159423828,7.302176475524902,59446.0,2.0236001014709473
2012-08-17 00:00:00,9.22889232635498,7.114198684692383,7.515892505645752,10.961600303649902,7.244915962219238,58512.0,2.0153000354766846
2012-08-24 00:00:00,8.808778762817383,7.0571770668029785,6.965950012207031,11.153803825378418,7.147355079650879,57256.0,2.046999931335449
2012-08-31 00:00:00,8.78167724609375,7.04376220703125,7.254670143127441,11.835718154907227,7.132509231567383,58321.0,2.0362000465393066
2012-09-07 00:00:00,9.355290412902832,7.68105411529541,7.561721324920654,12.417490005493164,7.477886199951172,61958.0,2.0237998962402344
2012-09-14 00:00:00,9.070565223693848,7.717948913574219,7.653377056121826,12.877988815307617,7.49698543548584,61688.0,2.0215001106262207
2012-09-21 00:00:00,8.541784286499023,7.617326736450195,6.998029708862305,12.443899154663086,7.034392356872559,60240.0,2.0332000255584717
2012-09-28 00:00:00,8.284177780151367,7.513343811035156,6.889979839324951,11.826530456542969,6.896459579467773,58458.0,2.018699884414673
2012-10-05 00:00:00,8.044072151184082,7.5468854904174805,6.926873683929443,11.146453857421875,6.703304767608643,59162.0,2.039400100708008
2012-10-12 00:00:00,8.090193748474121,7.5468854904174805,6.866921901702881,11.04516887664795,6.888027191162109,59734.0,2.029900074005127
2012-10-19 00:00:00,8.139029502868652,7.295324325561523,6.5717692375183105,10.707544326782227,6.885906219482422,57837.0,2.0241000652313232
2012-10-26 00:00:00,8.41032600402832,6.993447303771973,6.696285724639893,11.136812210083008,7.038787841796875,58383.0,2.027899980545044
