,lb_stat,lb_pvalue
1,14.663404103866801,0.00012851743520721432
2,17.401602469226937,0.00016645239012760073
3,18.00144774797264,0.0004395473512008879
4,18.39790489676623,0.0010315761181702572
5,19.349111611648894,0.0016545144343912542
6,25.40725821232888,0.00028696683389802614
7,52.28362661862471,5.133255862451767e-09
8,52.35543401442658,1.4369877412167687e-08
9,54.09743971562222,1.808994936848832e-08
10,55.8636429657026,2.177237543459476e-08
